payment_id,loan_id,payment_date,payment_amount,days_past_due,remaining_balance
7887,2089,2021-12-13,1159,0,28083
7888,2090,2023-05-11,1358,0,37410
7889,2090,2023-06-10,1470,15,35940
7890,2090,2023-07-10,1336,0,34604
7891,2090,2023-08-09,545,0,34059
7892,2090,2023-09-08,413,0,33646
7893,2090,2023-10-08,532,0,33114
7894,2090,2023-11-07,425,0,32689
7895,2090,2023-12-07,580,0,32109
7896,2090,2024-01-06,1202,15,30907
7897,2091,2021-03-19,691,0,29735
7898,2091,2021-04-18,515,30,29220
7899,2091,2021-05-18,415,0,28805
7900,2091,2021-06-17,570,0,28235
7901,2091,2021-07-17,1362,0,26873
7902,2091,2021-08-16,1366,0,25507
7903,2091,2021-09-15,468,30,25039
7904,2092,2022-08-26,961,5,21811
7905,2092,2022-09-25,1424,0,20387
7906,2092,2022-10-25,774,0,19613
7907,2092,2022-11-24,1383,30,18230
7908,2092,2022-12-24,830,0,17400
7909,2092,2023-01-23,1168,0,16232
7910,2093,2022-01-02,772,0,42446
7911,2093,2022-02-01,1251,30,41195
7912,2093,2022-03-03,1264,0,39931
7913,2094,2021-02-25,496,0,8216
7914,2094,2021-03-27,1276,0,6940
7915,2094,2021-04-26,797,0,6143
7916,2094,2021-05-26,761,0,5382
7917,2094,2021-06-25,1269,0,4113
7918,2094,2021-07-25,533,0,3580
7919,2094,2021-08-24,452,0,3128
7920,2094,2021-09-23,846,0,2282
7921,2094,2021-10-23,488,0,1794
7922,2095,2023-04-14,1152,0,5215
7923,2095,2023-05-14,489,0,4726
7924,2095,2023-06-13,531,5,4195
7925,2095,2023-07-13,536,0,3659
7926,2095,2023-08-12,678,0,2981
7927,2095,2023-09-11,749,0,2232
7928,2095,2023-10-11,1112,0,1120
7929,2095,2023-11-10,578,0,542
7930,2096,2021-10-14,1017,0,44940
7931,2096,2021-11-13,1334,0,43606
7932,2096,2021-12-13,737,0,42869
7933,2097,2021-02-07,1453,0,45328
7934,2097,2021-03-09,688,15,44640
7935,2097,2021-04-08,519,0,44121
7936,2097,2021-05-08,1355,0,42766
7937,2097,2021-06-07,656,0,42110
7938,2097,2021-07-07,700,0,41410
7939,2097,2021-08-06,1289,0,40121
7940,2097,2021-09-05,1357,0,38764
7941,2097,2021-10-05,1245,0,37519
7942,2097,2021-11-04,422,30,37097
7943,2098,2022-10-17,795,0,30405
7944,2098,2022-11-16,1198,0,29207
7945,2098,2022-12-16,675,0,28532
7946,2098,2023-01-15,1082,0,27450
7947,2098,2023-02-14,1406,0,26044
7948,2099,2023-06-16,973,0,7753
7949,2099,2023-07-16,661,0,7092
7950,2099,2023-08-15,546,0,6546
7951,2099,2023-09-14,834,0,5712
7952,2099,2023-10-14,743,0,4969
7953,2099,2023-11-13,881,5,4088
7954,2099,2023-12-13,847,0,3241
7955,2100,2021-10-10,1345,0,27271
7956,2100,2021-11-09,1015,0,26256
7957,2100,2021-12-09,800,0,25456
7958,2101,2022-12-23,1002,0,31721
7959,2101,2023-01-22,1093,0,30628
7960,2101,2023-02-21,310,5,30318
7961,2101,2023-03-23,1263,0,29055
7962,2101,2023-04-22,644,0,28411
7963,2101,2023-05-22,321,0,28090
7964,2101,2023-06-21,1419,0,26671
7965,2101,2023-07-21,562,0,26109
7966,2101,2023-08-20,682,0,25427
7967,2102,2023-01-19,1188,0,41386
7968,2102,2023-02-18,1415,0,39971
7969,2102,2023-03-20,1183,0,38788
7970,2102,2023-04-19,671,0,38117
7971,2102,2023-05-19,336,0,37781
7972,2102,2023-06-18,990,0,36791
7973,2102,2023-07-18,400,0,36391
7974,2102,2023-08-17,957,5,35434
7975,2102,2023-09-16,1204,15,34230
7976,2102,2023-10-16,931,0,33299
7977,2103,2021-11-29,990,0,38968
7978,2103,2021-12-29,706,0,38262
7979,2103,2022-01-28,1195,0,37067
7980,2103,2022-02-27,376,60,36691
7981,2103,2022-03-29,885,0,35806
7982,2103,2022-04-28,570,0,35236
7983,2103,2022-05-28,768,0,34468
7984,2103,2022-06-27,1018,0,33450
7985,2103,2022-07-27,904,15,32546
7986,2103,2022-08-26,476,0,32070
7987,2103,2022-09-25,936,0,31134
7988,2104,2022-10-31,960,0,13148
7989,2104,2022-11-30,544,0,12604
7990,2104,2022-12-30,384,0,12220
7991,2104,2023-01-29,835,0,11385
7992,2104,2023-02-28,848,15,10537
7993,2104,2023-03-30,806,0,9731
7994,2104,2023-04-29,823,0,8908
7995,2104,2023-05-29,1302,0,7606
7996,2104,2023-06-28,1248,60,6358
7997,2104,2023-07-28,1151,0,5207
7998,2104,2023-08-27,1358,0,3849
7999,2105,2021-03-27,786,15,16392
8000,2105,2021-04-26,1055,0,15337
8001,2105,2021-05-26,1320,0,14017
8002,2105,2021-06-25,1127,0,12890
8003,2105,2021-07-25,833,0,12057
8004,2105,2021-08-24,1418,0,10639
8005,2105,2021-09-23,556,60,10083
8006,2105,2021-10-23,386,0,9697
8007,2105,2021-11-22,869,5,8828
8008,2105,2021-12-22,1342,0,7486
8009,2106,2023-01-26,564,0,40079
8010,2106,2023-02-25,1372,0,38707
8011,2106,2023-03-27,1382,0,37325
8012,2106,2023-04-26,907,0,36418
8013,2106,2023-05-26,942,0,35476
8014,2106,2023-06-25,1100,30,34376
8015,2107,2022-07-10,802,0,35522
8016,2107,2022-08-09,770,0,34752
8017,2107,2022-09-08,300,0,34452
8018,2107,2022-10-08,1193,0,33259
8019,2108,2022-05-19,352,0,43008
8020,2108,2022-06-18,1185,5,41823
8021,2108,2022-07-18,1250,0,40573
8022,2108,2022-08-17,1329,0,39244
8023,2108,2022-09-16,1158,15,38086
8024,2108,2022-10-16,436,60,37650
8025,2109,2021-02-27,854,0,21970
8026,2109,2021-03-29,709,0,21261
8027,2109,2021-04-28,1359,0,19902
8028,2109,2021-05-28,561,0,19341
8029,2109,2021-06-27,1191,0,18150
8030,2109,2021-07-27,651,0,17499
8031,2110,2021-04-18,625,0,13302
8032,2110,2021-05-18,1418,0,11884
8033,2110,2021-06-17,855,0,11029
8034,2110,2021-07-17,655,0,10374
8035,2110,2021-08-16,1092,0,9282
8036,2110,2021-09-15,1049,0,8233
8037,2111,2021-09-03,534,0,32610
8038,2111,2021-10-03,555,0,32055
8039,2111,2021-11-02,815,0,31240
8040,2112,2022-02-20,569,5,35441
8041,2112,2022-03-22,1227,0,34214
8042,2112,2022-04-21,759,0,33455
8043,2112,2022-05-21,1342,0,32113
8044,2112,2022-06-20,392,0,31721
8045,2112,2022-07-20,1340,30,30381
8046,2113,2022-01-30,787,0,26656
8047,2113,2022-03-01,1048,0,25608
8048,2113,2022-03-31,1467,0,24141
8049,2113,2022-04-30,676,0,23465
8050,2113,2022-05-30,783,0,22682
8051,2113,2022-06-29,1086,0,21596
8052,2113,2022-07-29,601,0,20995
8053,2113,2022-08-28,1298,0,19697
8054,2113,2022-09-27,697,0,19000
8055,2113,2022-10-27,488,0,18512
8056,2114,2022-11-27,332,0,19105
8057,2114,2022-12-27,1335,5,17770
8058,2114,2023-01-26,1040,0,16730
8059,2114,2023-02-25,1189,0,15541
8060,2114,2023-03-27,548,0,14993
8061,2114,2023-04-26,1279,0,13714
8062,2114,2023-05-26,472,0,13242
8063,2114,2023-06-25,1090,0,12152
8064,2114,2023-07-25,1139,0,11013
8065,2114,2023-08-24,847,0,10166
8066,2115,2022-07-10,363,0,48935
8067,2115,2022-08-09,719,0,48216
8068,2115,2022-09-08,316,5,47900
8069,2116,2022-12-30,1274,0,43504
8070,2116,2023-01-29,778,5,42726
8071,2116,2023-02-28,478,0,42248
8072,2116,2023-03-30,569,5,41679
8073,2116,2023-04-29,785,0,40894
8074,2116,2023-05-29,877,0,40017
8075,2117,2021-12-08,1056,15,15151
8076,2117,2022-01-07,883,0,14268
8077,2117,2022-02-06,1372,5,12896
8078,2117,2022-03-08,1001,0,11895
8079,2117,2022-04-07,1473,0,10422
8080,2117,2022-05-07,1095,0,9327
8081,2117,2022-06-06,376,0,8951
8082,2118,2023-07-02,693,0,29844
8083,2118,2023-08-01,624,0,29220
8084,2118,2023-08-31,1178,0,28042
8085,2118,2023-09-30,1135,0,26907
8086,2118,2023-10-30,667,0,26240
8087,2119,2021-02-06,379,5,40378
8088,2119,2021-03-08,557,0,39821
8089,2119,2021-04-07,857,0,38964
8090,2119,2021-05-07,865,0,38099
8091,2119,2021-06-06,820,15,37279
8092,2119,2021-07-06,383,0,36896
8093,2119,2021-08-05,619,0,36277
8094,2120,2021-02-02,1437,0,15603
8095,2120,2021-03-04,983,0,14620
8096,2120,2021-04-03,848,0,13772
8097,2120,2021-05-03,1336,60,12436
8098,2121,2022-10-15,1147,0,45839
8099,2121,2022-11-14,1316,0,44523
8100,2121,2022-12-14,615,0,43908
8101,2121,2023-01-13,1438,0,42470
8102,2121,2023-02-12,1447,0,41023
8103,2121,2023-03-14,346,0,40677
8104,2121,2023-04-13,1202,0,39475
8105,2121,2023-05-13,1446,0,38029
8106,2121,2023-06-12,354,60,37675
8107,2121,2023-07-12,585,0,37090
8108,2121,2023-08-11,555,0,36535
8109,2121,2023-09-10,807,0,35728
8110,2122,2023-02-19,374,0,27238
8111,2122,2023-03-21,759,0,26479
8112,2122,2023-04-20,1360,0,25119
8113,2122,2023-05-20,929,0,24190
8114,2122,2023-06-19,1235,0,22955
8115,2122,2023-07-19,1477,0,21478
8116,2122,2023-08-18,614,0,20864
8117,2122,2023-09-17,918,0,19946
8118,2123,2022-01-28,306,0,33135
8119,2123,2022-02-27,813,0,32322
8120,2123,2022-03-29,1216,0,31106
8121,2124,2023-02-20,1380,0,10091
8122,2124,2023-03-22,532,0,9559
8123,2124,2023-04-21,666,0,8893
8124,2124,2023-05-21,355,0,8538
8125,2124,2023-06-20,446,15,8092
8126,2124,2023-07-20,552,0,7540
8127,2125,2022-06-22,1035,0,39596
8128,2125,2022-07-22,923,0,38673
8129,2125,2022-08-21,622,0,38051
8130,2125,2022-09-20,394,0,37657
8131,2125,2022-10-20,1089,0,36568
8132,2125,2022-11-19,415,30,36153
8133,2125,2022-12-19,569,0,35584
8134,2125,2023-01-18,308,0,35276
8135,2125,2023-02-17,1163,0,34113
8136,2125,2023-03-19,774,0,33339
8137,2125,2023-04-18,984,5,32355
8138,2126,2021-10-31,1076,0,47385
8139,2126,2021-11-30,894,0,46491
8140,2126,2021-12-30,644,0,45847
8141,2126,2022-01-29,1030,15,44817
8142,2126,2022-02-28,314,30,44503
8143,2126,2022-03-30,303,5,44200
8144,2126,2022-04-29,832,30,43368
8145,2127,2022-06-20,1133,0,30390
8146,2127,2022-07-20,416,0,29974
8147,2127,2022-08-19,427,0,29547
8148,2127,2022-09-18,1040,0,28507
8149,2127,2022-10-18,381,15,28126
8150,2127,2022-11-17,1118,0,27008
8151,2127,2022-12-17,1468,0,25540
8152,2127,2023-01-16,820,0,24720
8153,2127,2023-02-15,656,0,24064
8154,2127,2023-03-17,842,0,23222
8155,2127,2023-04-16,1382,0,21840
8156,2128,2023-04-16,1093,15,35255
8157,2128,2023-05-16,316,15,34939
8158,2128,2023-06-15,322,15,34617
8159,2128,2023-07-15,820,0,33797
8160,2128,2023-08-14,702,0,33095
8161,2128,2023-09-13,1350,0,31745
8162,2129,2023-02-08,1045,0,5132
8163,2129,2023-03-10,1151,0,3981
8164,2129,2023-04-09,966,0,3015
8165,2129,2023-05-09,1288,0,1727
8166,2129,2023-06-08,387,0,1340
8167,2129,2023-07-08,394,0,946
8168,2129,2023-08-07,698,0,248
8169,2129,2023-09-06,248,0,0
8170,2130,2023-07-02,863,0,8897
8171,2130,2023-08-01,334,0,8563
8172,2130,2023-08-31,1145,0,7418
8173,2130,2023-09-30,820,0,6598
8174,2130,2023-10-30,404,0,6194
8175,2130,2023-11-29,1349,0,4845
8176,2130,2023-12-29,1185,0,3660
8177,2130,2024-01-28,450,0,3210
8178,2130,2024-02-27,961,0,2249
8179,2130,2024-03-28,751,0,1498
8180,2130,2024-04-27,1435,0,63
8181,2131,2021-02-14,661,0,37118
8182,2131,2021-03-16,303,0,36815
8183,2131,2021-04-15,1100,0,35715
8184,2132,2021-08-10,1264,0,25372
8185,2132,2021-09-09,1348,0,24024
8186,2132,2021-10-09,1199,0,22825
8187,2132,2021-11-08,394,0,22431
8188,2132,2021-12-08,663,0,21768
8189,2132,2022-01-07,463,0,21305
8190,2132,2022-02-06,876,0,20429
8191,2132,2022-03-08,499,0,19930
8192,2132,2022-04-07,479,0,19451
8193,2132,2022-05-07,729,0,18722
8194,2132,2022-06-06,977,15,17745
8195,2132,2022-07-06,1419,0,16326
8196,2133,2022-10-23,1264,15,20089
8197,2133,2022-11-22,1385,0,18704
8198,2133,2022-12-22,923,30,17781
8199,2133,2023-01-21,714,0,17067
8200,2134,2022-05-30,974,0,15582
8201,2134,2022-06-29,552,0,15030
8202,2134,2022-07-29,496,30,14534
8203,2134,2022-08-28,1075,0,13459
8204,2134,2022-09-27,1474,0,11985
8205,2134,2022-10-27,1385,60,10600
8206,2134,2022-11-26,841,30,9759
8207,2134,2022-12-26,594,0,9165
8208,2134,2023-01-25,455,0,8710
8209,2134,2023-02-24,1025,0,7685
8210,2134,2023-03-26,853,0,6832
8211,2135,2021-02-27,501,0,32097
8212,2135,2021-03-29,1153,0,30944
8213,2135,2021-04-28,639,0,30305
8214,2135,2021-05-28,842,0,29463
8215,2135,2021-06-27,937,0,28526
8216,2135,2021-07-27,920,0,27606
8217,2135,2021-08-26,350,0,27256
8218,2135,2021-09-25,1346,0,25910
8219,2135,2021-10-25,962,0,24948
8220,2136,2023-01-14,376,5,16187
8221,2136,2023-02-13,734,0,15453
8222,2136,2023-03-15,1388,0,14065
8223,2137,2021-03-10,317,0,48473
8224,2137,2021-04-09,874,15,47599
8225,2137,2021-05-09,1295,0,46304
8226,2137,2021-06-08,931,0,45373
8227,2137,2021-07-08,671,0,44702
8228,2137,2021-08-07,1498,0,43204
8229,2137,2021-09-06,652,0,42552
8230,2137,2021-10-06,1253,0,41299
8231,2137,2021-11-05,667,0,40632
8232,2137,2021-12-05,1413,0,39219
8233,2138,2021-10-30,732,0,12502
8234,2138,2021-11-29,808,0,11694
8235,2138,2021-12-29,719,5,10975
8236,2138,2022-01-28,873,0,10102
8237,2138,2022-02-27,1428,0,8674
8238,2138,2022-03-29,420,0,8254
8239,2138,2022-04-28,398,0,7856
8240,2138,2022-05-28,722,0,7134
8241,2138,2022-06-27,1435,0,5699
8242,2138,2022-07-27,571,0,5128
8243,2139,2021-09-18,509,0,30010
8244,2139,2021-10-18,1345,0,28665
8245,2139,2021-11-17,1040,0,27625
8246,2139,2021-12-17,998,0,26627
8247,2139,2022-01-16,696,0,25931
8248,2139,2022-02-15,1260,15,24671
8249,2139,2022-03-17,1116,0,23555
8250,2139,2022-04-16,1169,0,22386
8251,2140,2021-04-26,879,0,31087
8252,2140,2021-05-26,409,0,30678
8253,2140,2021-06-25,621,0,30057
8254,2141,2022-05-19,383,0,20790
8255,2141,2022-06-18,1376,0,19414
8256,2141,2022-07-18,885,0,18529
8257,2141,2022-08-17,399,5,18130
8258,2141,2022-09-16,518,0,17612
8259,2141,2022-10-16,321,30,17291
8260,2141,2022-11-15,928,0,16363
8261,2141,2022-12-15,638,0,15725
8262,2141,2023-01-14,478,0,15247
8263,2141,2023-02-13,1306,0,13941
8264,2141,2023-03-15,1066,0,12875
8265,2141,2023-04-14,1088,0,11787
8266,2142,2021-06-05,909,0,31078
8267,2142,2021-07-05,1457,0,29621
8268,2142,2021-08-04,724,0,28897
8269,2142,2021-09-03,811,0,28086
8270,2142,2021-10-03,1311,0,26775
8271,2142,2021-11-02,602,0,26173
8272,2142,2021-12-02,856,60,25317
8273,2142,2022-01-01,767,0,24550
8274,2142,2022-01-31,868,0,23682
8275,2142,2022-03-02,711,0,22971
8276,2142,2022-04-01,1437,0,21534
8277,2143,2023-04-22,845,0,17333
8278,2143,2023-05-22,712,0,16621
8279,2143,2023-06-21,1406,5,15215
8280,2143,2023-07-21,838,0,14377
8281,2143,2023-08-20,1232,0,13145
8282,2143,2023-09-19,687,0,12458
8283,2144,2022-07-21,1214,0,43124
8284,2144,2022-08-20,805,0,42319
8285,2144,2022-09-19,478,15,41841
8286,2144,2022-10-19,379,0,41462
8287,2145,2021-06-24,802,0,28794
8288,2145,2021-07-24,884,5,27910
8289,2145,2021-08-23,798,0,27112
8290,2146,2022-07-09,370,0,37804
8291,2146,2022-08-08,919,0,36885
8292,2146,2022-09-07,390,5,36495
8293,2146,2022-10-07,827,0,35668
8294,2146,2022-11-06,971,0,34697
8295,2146,2022-12-06,660,15,34037
8296,2147,2021-08-30,1097,0,45877
8297,2147,2021-09-29,1207,0,44670
8298,2147,2021-10-29,1278,60,43392
8299,2147,2021-11-28,533,0,42859
8300,2147,2021-12-28,1147,0,41712
8301,2147,2022-01-27,412,0,41300
8302,2147,2022-02-26,758,30,40542
8303,2147,2022-03-28,305,0,40237
8304,2147,2022-04-27,793,0,39444
8305,2147,2022-05-27,370,15,39074
8306,2147,2022-06-26,973,0,38101
8307,2148,2021-02-24,442,0,8989
8308,2148,2021-03-26,1025,0,7964
8309,2148,2021-04-25,516,0,7448
8310,2149,2022-09-02,1133,0,31631
8311,2149,2022-10-02,1019,0,30612
8312,2149,2022-11-01,1206,0,29406
8313,2149,2022-12-01,1294,0,28112
8314,2150,2022-02-28,1358,0,25269
8315,2150,2022-03-30,1442,0,23827
8316,2150,2022-04-29,1070,0,22757
8317,2150,2022-05-29,1177,0,21580
8318,2150,2022-06-28,1161,0,20419
8319,2150,2022-07-28,816,0,19603
8320,2150,2022-08-27,1462,30,18141
8321,2151,2021-04-07,343,0,43967
8322,2151,2021-05-07,518,0,43449
8323,2151,2021-06-06,1207,0,42242
8324,2151,2021-07-06,1260,15,40982
8325,2151,2021-08-05,588,0,40394
8326,2151,2021-09-04,402,5,39992
8327,2151,2021-10-04,1407,30,38585
8328,2151,2021-11-03,1498,0,37087
8329,2151,2021-12-03,601,0,36486
8330,2151,2022-01-02,1378,0,35108
8331,2151,2022-02-01,673,0,34435
8332,2152,2021-09-20,756,0,13150
8333,2152,2021-10-20,792,15,12358
8334,2152,2021-11-19,409,0,11949
8335,2152,2021-12-19,1449,0,10500
8336,2152,2022-01-18,1109,0,9391
8337,2152,2022-02-17,1072,15,8319
8338,2152,2022-03-19,872,0,7447
8339,2152,2022-04-18,1108,0,6339
8340,2152,2022-05-18,712,0,5627
8341,2152,2022-06-17,1129,0,4498
8342,2153,2021-05-19,1449,0,40465
8343,2153,2021-06-18,1244,0,39221
8344,2153,2021-07-18,765,0,38456
8345,2153,2021-08-17,1415,0,37041
8346,2153,2021-09-16,1410,0,35631
8347,2153,2021-10-16,1447,0,34184
8348,2153,2021-11-15,656,5,33528
8349,2153,2021-12-15,393,0,33135
8350,2153,2022-01-14,1423,0,31712
8351,2153,2022-02-13,1264,0,30448
8352,2154,2021-06-25,656,0,49158
8353,2154,2021-07-25,595,0,48563
8354,2154,2021-08-24,1478,0,47085
8355,2154,2021-09-23,1428,0,45657
8356,2154,2021-10-23,1451,0,44206
8357,2155,2021-05-21,1038,0,17038
8358,2155,2021-06-20,849,0,16189
8359,2155,2021-07-20,363,15,15826
8360,2155,2021-08-19,1073,30,14753
8361,2155,2021-09-18,401,0,14352
8362,2155,2021-10-18,1346,0,13006
8363,2155,2021-11-17,1387,0,11619
8364,2155,2021-12-17,1472,0,10147
8365,2156,2021-09-15,944,0,41706
8366,2156,2021-10-15,1125,60,40581
8367,2156,2021-11-14,946,0,39635
8368,2156,2021-12-14,676,0,38959
8369,2156,2022-01-13,996,0,37963
8370,2156,2022-02-12,641,0,37322
8371,2156,2022-03-14,715,0,36607
8372,2156,2022-04-13,1237,0,35370
8373,2156,2022-05-13,1306,60,34064
8374,2156,2022-06-12,1047,0,33017
8375,2156,2022-07-12,611,0,32406
8376,2157,2021-05-21,993,0,10019
8377,2157,2021-06-20,404,0,9615
8378,2157,2021-07-20,1179,0,8436
8379,2157,2021-08-19,674,0,7762
8380,2157,2021-09-18,1383,0,6379
8381,2157,2021-10-18,689,30,5690
8382,2157,2021-11-17,1445,30,4245
8383,2157,2021-12-17,1173,0,3072
8384,2157,2022-01-16,1142,0,1930
8385,2158,2022-05-15,1251,0,10900
8386,2158,2022-06-14,1419,0,9481
8387,2158,2022-07-14,672,0,8809
8388,2158,2022-08-13,632,0,8177
8389,2158,2022-09-12,1429,0,6748
8390,2158,2022-10-12,694,0,6054
8391,2158,2022-11-11,1203,0,4851
8392,2159,2021-03-05,920,0,32291
8393,2159,2021-04-04,1104,0,31187
8394,2159,2021-05-04,1166,0,30021
8395,2159,2021-06-03,838,0,29183
8396,2159,2021-07-03,802,0,28381
8397,2159,2021-08-02,879,0,27502
8398,2159,2021-09-01,1139,0,26363
8399,2160,2022-10-15,1365,30,30752
8400,2160,2022-11-14,752,0,30000
8401,2160,2022-12-14,916,0,29084
8402,2160,2023-01-13,806,0,28278
8403,2160,2023-02-12,921,0,27357
8404,2161,2023-03-17,592,60,40786
8405,2161,2023-04-16,1056,0,39730
8406,2161,2023-05-16,966,0,38764
8407,2161,2023-06-15,626,0,38138
8408,2161,2023-07-15,1098,0,37040
8409,2161,2023-08-14,818,0,36222
8410,2162,2022-02-03,696,0,46956
8411,2162,2022-03-05,1062,0,45894
8412,2162,2022-04-04,1110,15,44784
8413,2162,2022-05-04,910,0,43874
8414,2162,2022-06-03,750,0,43124
8415,2162,2022-07-03,954,30,42170
8416,2162,2022-08-02,771,0,41399
8417,2162,2022-09-01,1189,0,40210
8418,2162,2022-10-01,1341,0,38869
8419,2162,2022-10-31,908,0,37961
8420,2162,2022-11-30,1235,0,36726
8421,2162,2022-12-30,486,0,36240
8422,2163,2023-02-17,370,15,11524
8423,2163,2023-03-19,608,0,10916
8424,2163,2023-04-18,726,0,10190
8425,2163,2023-05-18,717,0,9473
8426,2163,2023-06-17,515,0,8958
8427,2163,2023-07-17,610,0,8348
8428,2163,2023-08-16,1280,0,7068
8429,2163,2023-09-15,706,0,6362
8430,2163,2023-10-15,365,0,5997
8431,2163,2023-11-14,1181,0,4816
8432,2163,2023-12-14,1005,0,3811
8433,2164,2022-09-17,1229,0,17238
8434,2164,2022-10-17,855,0,16383
8435,2164,2022-11-16,1339,0,15044
8436,2164,2022-12-16,813,0,14231
8437,2164,2023-01-15,1384,5,12847
8438,2164,2023-02-14,991,0,11856
8439,2164,2023-03-16,454,0,11402
8440,2164,2023-04-15,1323,0,10079
8441,2164,2023-05-15,823,0,9256
8442,2164,2023-06-14,1101,5,8155
8443,2164,2023-07-14,1139,0,7016
8444,2165,2022-08-07,832,0,35178
8445,2165,2022-09-06,1089,0,34089
8446,2165,2022-10-06,494,0,33595
8447,2165,2022-11-05,607,0,32988
8448,2165,2022-12-05,375,0,32613
8449,2165,2023-01-04,529,0,32084
8450,2165,2023-02-03,696,0,31388
8451,2165,2023-03-05,514,0,30874
8452,2165,2023-04-04,676,0,30198
8453,2165,2023-05-04,1099,0,29099
8454,2166,2022-03-31,515,0,47126
8455,2166,2022-04-30,1130,0,45996
8456,2166,2022-05-30,1321,0,44675
8457,2166,2022-06-29,302,30,44373
8458,2166,2022-07-29,1039,5,43334
8459,2166,2022-08-28,1050,0,42284
8460,2166,2022-09-27,885,0,41399
8461,2166,2022-10-27,1312,0,40087
8462,2166,2022-11-26,1148,0,38939
8463,2166,2022-12-26,505,0,38434
8464,2166,2023-01-25,1317,0,37117
8465,2166,2023-02-24,414,0,36703
8466,2167,2022-10-05,727,0,16562
8467,2167,2022-11-04,1085,0,15477
8468,2167,2022-12-04,1014,0,14463
8469,2167,2023-01-03,1042,0,13421
8470,2167,2023-02-02,409,0,13012
8471,2167,2023-03-04,670,0,12342
8472,2167,2023-04-03,898,0,11444
8473,2167,2023-05-03,1345,0,10099
8474,2167,2023-06-02,1223,0,8876
8475,2168,2022-07-02,745,0,49231
8476,2168,2022-08-01,676,0,48555
8477,2168,2022-08-31,891,0,47664
8478,2168,2022-09-30,740,0,46924
8479,2168,2022-10-30,1144,0,45780
8480,2168,2022-11-29,1063,0,44717
8481,2169,2022-12-23,616,5,47980
8482,2169,2023-01-22,880,0,47100
8483,2169,2023-02-21,1335,0,45765
8484,2169,2023-03-23,958,30,44807
8485,2170,2021-11-08,1203,0,26968
8486,2170,2021-12-08,576,0,26392
8487,2170,2022-01-07,1224,0,25168
8488,2170,2022-02-06,806,0,24362
8489,2171,2021-12-16,1051,0,38854
8490,2171,2022-01-15,1145,0,37709
8491,2171,2022-02-14,1027,0,36682
8492,2171,2022-03-16,675,0,36007
8493,2172,2023-02-07,730,0,25099
8494,2172,2023-03-09,1082,0,24017
8495,2172,2023-04-08,1254,0,22763
8496,2172,2023-05-08,440,0,22323
8497,2172,2023-06-07,1315,0,21008
8498,2173,2022-04-18,448,0,38606
8499,2173,2022-05-18,953,0,37653
8500,2173,2022-06-17,1372,0,36281
8501,2173,2022-07-17,630,0,35651
8502,2173,2022-08-16,808,0,34843
8503,2173,2022-09-15,1413,15,33430
8504,2173,2022-10-15,1017,5,32413
8505,2173,2022-11-14,373,0,32040
8506,2173,2022-12-14,1205,0,30835
8507,2174,2021-12-11,597,0,48542
8508,2174,2022-01-10,811,0,47731
8509,2174,2022-02-09,673,0,47058
8510,2174,2022-03-11,431,0,46627
8511,2174,2022-04-10,352,0,46275
8512,2174,2022-05-10,939,0,45336
8513,2174,2022-06-09,1090,0,44246
8514,2174,2022-07-09,1152,15,43094
8515,2174,2022-08-08,1394,15,41700
8516,2174,2022-09-07,962,0,40738
8517,2175,2023-06-26,1339,0,33395
8518,2175,2023-07-26,1416,0,31979
8519,2175,2023-08-25,460,0,31519
8520,2175,2023-09-24,616,0,30903
8521,2175,2023-10-24,785,0,30118
8522,2175,2023-11-23,827,0,29291
8523,2176,2023-02-10,569,0,11483
8524,2176,2023-03-12,1353,0,10130
8525,2176,2023-04-11,1036,0,9094
8526,2176,2023-05-11,619,0,8475
8527,2176,2023-06-10,731,0,7744
8528,2176,2023-07-10,821,0,6923
8529,2176,2023-08-09,657,15,6266
8530,2177,2022-02-11,531,0,8123
8531,2177,2022-03-13,1483,0,6640
8532,2177,2022-04-12,872,0,5768
8533,2178,2021-11-15,554,30,27932
8534,2178,2021-12-15,579,0,27353
8535,2178,2022-01-14,1485,0,25868
8536,2178,2022-02-13,597,5,25271
8537,2178,2022-03-15,817,0,24454
8538,2178,2022-04-14,725,0,23729
8539,2178,2022-05-14,852,0,22877
8540,2178,2022-06-13,729,0,22148
8541,2178,2022-07-13,629,15,21519
8542,2179,2022-04-12,756,0,22987
8543,2179,2022-05-12,643,0,22344
8544,2179,2022-06-11,1061,0,21283
8545,2179,2022-07-11,378,0,20905
8546,2179,2022-08-10,1119,0,19786
8547,2179,2022-09-09,968,0,18818
8548,2179,2022-10-09,458,0,18360
8549,2179,2022-11-08,1038,0,17322
8550,2180,2022-11-23,1472,30,28017
8551,2180,2022-12-23,306,0,27711
8552,2180,2023-01-22,1103,0,26608
8553,2180,2023-02-21,1400,0,25208
